,./mask/201408ddyw.tif,./mask/201508ddyw.tif,./mask/20151017sp.tif,./mask/20160907.tif,./mask/20161025.tif,./mask/20170714.tif,./mask/20170728.tif,./mask/20171002.tif,./mask/20180729.tif,./mask/20180828.tif,./mask/20180926.tif,./mask/20190828.tif,./mask/20190923.tif,./mask/20200727.tif,./mask/20210717.tif
2031,-1,-1,-1,-1,-1,-1,-1,-1,499,359,-1,-1,-1,-1,-1
2032,-1,-1,-1,-1,-1,-1,-1,-1,893,833,924,3318,3403,-1,-1
2033,-1,-1,-1,-1,-1,-1,-1,-1,956,1254,1329,-1,-1,-1,-1
2034,-1,-1,-1,-1,-1,-1,-1,-1,7960,8169,-1,-1,-1,-1,-1
2035,-1,-1,-1,-1,-1,-1,-1,-1,5072,4783,-1,-1,-1,-1,-1
2036,-1,-1,-1,-1,-1,-1,-1,-1,821,1048,1050,-1,-1,-1,-1
2037,-1,-1,-1,-1,-1,-1,-1,-1,1144,1554,-1,-1,-1,-1,-1
2038,-1,-1,-1,-1,-1,-1,-1,-1,27981,27429,28148,-1,-1,-1,-1
2039,-1,-1,-1,-1,-1,-1,-1,-1,2874,2917,2996,-1,-1,-1,-1
2040,-1,-1,-1,-1,-1,-1,-1,-1,666,-1,-1,-1,-1,-1,-1
2041,-1,-1,-1,-1,-1,-1,-1,-1,17849,24556,-1,-1,-1,-1,-1
2042,-1,-1,-1,-1,-1,-1,-1,-1,843,1142,658,-1,-1,-1,-1
2043,-1,-1,-1,-1,-1,-1,-1,-1,1886,1786,1627,-1,-1,-1,-1
2044,-1,-1,-1,-1,-1,-1,-1,-1,29992,30444,31778,-1,-1,-1,-1
2045,-1,-1,-1,-1,-1,-1,-1,-1,2014,2201,2242,-1,-1,-1,-1
2046,-1,-1,-1,-1,-1,-1,-1,-1,1133,1250,1414,-1,-1,-1,-1
2047,-1,-1,-1,-1,-1,-1,-1,-1,264,301,-1,-1,-1,-1,-1
2048,-1,-1,-1,-1,-1,-1,-1,-1,763,876,-1,-1,-1,-1,-1
2049,-1,-1,-1,-1,-1,-1,-1,-1,2620,2376,2522,-1,-1,-1,-1
2050,-1,-1,-1,-1,-1,-1,-1,-1,1345,-1,-1,-1,-1,-1,-1
2051,-1,-1,-1,-1,-1,-1,-1,-1,804,-1,-1,-1,-1,-1,-1
2052,-1,-1,-1,-1,-1,-1,-1,-1,918,1067,808,-1,-1,-1,-1
2053,-1,-1,-1,-1,-1,-1,-1,-1,1870,2056,1941,-1,-1,-1,-1
2054,-1,-1,-1,-1,-1,-1,-1,-1,1152,-1,-1,-1,-1,-1,-1
2055,-1,-1,-1,-1,-1,-1,-1,-1,1215,1337,-1,-1,-1,-1,-1
2056,-1,-1,-1,-1,-1,-1,-1,-1,1270,1420,1176,-1,-1,-1,-1
2057,-1,-1,-1,-1,-1,-1,-1,-1,751,767,-1,-1,-1,-1,-1
2058,-1,-1,-1,-1,-1,-1,-1,-1,3849,3916,-1,-1,-1,-1,-1
2059,-1,-1,-1,-1,-1,-1,-1,-1,1043,-1,-1,-1,-1,-1,-1
2060,-1,-1,-1,-1,-1,-1,-1,-1,21218,22592,-1,-1,-1,-1,-1
2061,-1,-1,-1,-1,-1,-1,-1,-1,2052,2311,2355,-1,-1,-1,-1
2062,-1,-1,-1,-1,-1,-1,-1,-1,545,713,-1,-1,-1,-1,-1
2063,-1,-1,-1,-1,-1,-1,-1,-1,1245,1482,-1,-1,-1,-1,-1
2064,-1,-1,-1,-1,-1,-1,-1,-1,981,924,852,-1,-1,-1,-1
2065,-1,-1,-1,-1,-1,-1,-1,-1,2829,3241,-1,-1,-1,-1,-1
2066,-1,-1,-1,-1,-1,-1,-1,-1,869,1029,-1,-1,-1,-1,-1
2067,-1,-1,-1,-1,-1,-1,-1,-1,331,970,-1,-1,-1,-1,-1
2068,-1,-1,-1,-1,-1,-1,-1,-1,17951,17757,-1,-1,-1,-1,-1
2069,-1,-1,-1,-1,-1,-1,-1,-1,126,1173,1625,2828,2406,-1,-1
2070,-1,-1,-1,-1,-1,-1,-1,-1,411,257,-1,-1,-1,-1,-1
2071,-1,-1,-1,-1,-1,-1,-1,-1,369,304,532,-1,-1,-1,-1
2072,-1,-1,-1,-1,-1,-1,-1,-1,240,292,416,-1,-1,-1,-1
2073,-1,-1,-1,-1,-1,-1,-1,-1,13239,15894,16442,-1,-1,-1,-1
2074,-1,-1,-1,-1,-1,-1,-1,-1,8327,8694,9263,16916,17452,-1,-1
2075,-1,-1,-1,-1,-1,-1,-1,-1,36714,38211,33836,-1,-1,-1,-1
2076,-1,-1,-1,-1,-1,-1,-1,-1,20304,-1,-1,-1,-1,-1,-1
2077,-1,-1,-1,-1,-1,-1,-1,-1,885,960,1272,-1,-1,-1,-1
2078,-1,-1,-1,-1,-1,-1,-1,-1,28211,28602,-1,-1,-1,-1,-1
2079,-1,-1,-1,-1,-1,-1,-1,-1,15858,15702,15502,18767,15920,23705,25317
2080,-1,-1,-1,-1,-1,-1,-1,-1,22432,22103,23189,-1,-1,-1,-1
2081,-1,-1,-1,-1,-1,-1,-1,-1,1901,1958,-1,-1,-1,-1,-1
2082,-1,-1,-1,-1,-1,-1,-1,-1,1161,933,1076,5572,5574,-1,-1
2083,-1,-1,-1,-1,-1,-1,-1,-1,29450,29845,29344,-1,-1,-1,-1
2084,-1,-1,-1,-1,-1,-1,-1,-1,11780,11924,11815,-1,-1,-1,-1
2085,-1,-1,-1,-1,-1,-1,-1,-1,40357,41997,43705,-1,-1,-1,-1
2086,-1,-1,-1,-1,-1,-1,-1,-1,38567,42394,-1,-1,-1,-1,-1
2087,-1,-1,-1,-1,-1,-1,-1,-1,1545,1632,-1,-1,-1,-1,-1
2088,-1,-1,-1,-1,-1,-1,-1,-1,26747,-1,-1,-1,-1,-1,-1
2089,-1,-1,-1,-1,-1,-1,-1,-1,35365,36230,37064,-1,-1,-1,-1
2090,-1,-1,-1,-1,-1,-1,-1,-1,24586,25668,26536,-1,-1,-1,-1
2091,-1,-1,-1,-1,-1,-1,-1,-1,1079,1179,1605,3705,9625,-1,-1
2092,-1,-1,-1,-1,-1,-1,-1,-1,522,546,569,-1,-1,-1,-1
2093,-1,-1,-1,-1,-1,-1,-1,-1,966,1480,1335,-1,-1,-1,-1
2094,-1,-1,-1,-1,-1,-1,-1,-1,1371,1480,1538,-1,-1,-1,-1
2095,-1,-1,-1,-1,-1,-1,-1,-1,2150,2154,2456,9046,9862,-1,-1
2096,-1,-1,-1,-1,-1,-1,-1,-1,38016,39417,41798,-1,-1,-1,-1
2097,-1,-1,-1,-1,-1,-1,-1,-1,22688,22806,24031,38120,-1,-1,-1
2098,-1,-1,-1,-1,-1,-1,-1,-1,1960,1996,2162,-1,-1,-1,-1
2099,-1,-1,-1,-1,-1,-1,-1,-1,2875,3012,3116,11432,12620,16447,-1
2100,-1,-1,-1,-1,-1,-1,-1,-1,178,-1,-1,-1,-1,-1,-1
2101,-1,-1,-1,-1,-1,-1,-1,-1,12459,12269,13290,-1,-1,-1,-1
2102,-1,-1,-1,-1,-1,-1,-1,-1,25231,29147,30693,-1,-1,-1,-1
2103,-1,-1,-1,-1,-1,-1,-1,-1,156,208,636,-1,-1,-1,-1
2104,-1,-1,-1,-1,-1,-1,-1,-1,2629,2896,-1,-1,-1,-1,-1
2105,-1,-1,-1,-1,-1,-1,-1,-1,36162,36737,37624,-1,-1,-1,-1
2106,-1,-1,-1,-1,-1,-1,-1,-1,1751,1796,2179,-1,-1,-1,-1
2107,-1,-1,-1,-1,-1,-1,-1,-1,718,1168,1339,-1,-1,-1,-1
2108,-1,-1,-1,-1,-1,-1,-1,-1,2310,2360,2538,-1,-1,-1,-1
2109,-1,-1,-1,-1,-1,-1,-1,-1,2847,2942,3216,-1,-1,-1,-1
2110,-1,-1,-1,-1,-1,-1,-1,-1,1230,1859,2060,-1,-1,-1,-1
2111,-1,-1,-1,-1,-1,-1,-1,-1,1587,1587,1969,-1,-1,-1,-1
2112,-1,-1,-1,-1,-1,-1,-1,-1,1255,-1,-1,-1,-1,-1,-1
2113,-1,-1,-1,-1,-1,-1,-1,-1,4421,4721,4910,-1,-1,-1,-1
2114,-1,-1,-1,-1,-1,-1,-1,-1,863,1283,-1,-1,-1,-1,-1
2115,-1,-1,-1,-1,-1,-1,-1,-1,2090,2862,-1,-1,-1,-1,-1
2116,-1,-1,-1,-1,-1,-1,-1,-1,652,927,967,-1,-1,-1,-1
2117,-1,-1,-1,-1,-1,-1,-1,-1,3004,2953,-1,-1,-1,-1,-1
2118,-1,-1,-1,-1,-1,-1,-1,-1,14606,15099,15277,-1,-1,-1,-1
2119,-1,-1,-1,-1,-1,-1,-1,-1,2887,2969,3299,-1,-1,-1,-1
2120,-1,-1,-1,-1,-1,-1,-1,-1,1019,1221,-1,-1,-1,-1,-1
2121,-1,-1,-1,-1,-1,-1,-1,-1,33331,33818,34941,-1,-1,-1,-1
2122,-1,-1,-1,-1,-1,-1,-1,-1,3911,4345,4675,12601,13207,-1,-1
2123,-1,-1,-1,-1,-1,-1,-1,-1,13889,14890,15829,-1,-1,-1,-1
2124,-1,-1,-1,-1,-1,-1,-1,-1,1376,1439,1649,5837,-1,-1,-1
2125,-1,-1,-1,-1,-1,-1,-1,-1,28736,28562,29411,-1,-1,-1,-1
2126,-1,-1,-1,-1,-1,-1,-1,-1,1188,2172,-1,-1,-1,-1,-1
2127,-1,-1,-1,-1,-1,-1,-1,-1,33786,35801,37041,-1,-1,-1,-1
2128,-1,-1,-1,-1,-1,-1,-1,-1,1131,1160,1183,-1,-1,-1,-1
2129,-1,-1,-1,-1,-1,-1,-1,-1,3496,3578,3873,-1,-1,-1,-1
2130,-1,-1,-1,-1,-1,-1,-1,-1,134,-1,-1,-1,-1,-1,-1
2131,-1,-1,-1,-1,-1,-1,-1,-1,1751,1845,2098,5706,5988,-1,-1
2132,-1,-1,-1,-1,-1,-1,-1,-1,2408,2498,2633,-1,-1,-1,-1
2133,-1,-1,-1,-1,-1,-1,-1,-1,10307,10702,11268,-1,-1,-1,-1
2134,-1,-1,-1,-1,-1,-1,-1,-1,2327,2407,2869,8233,8354,14484,-1
2135,-1,-1,-1,-1,-1,-1,-1,-1,796,884,1027,-1,-1,-1,-1
2136,-1,-1,-1,-1,-1,-1,-1,-1,1224,1528,1688,-1,-1,-1,-1
2137,-1,-1,-1,-1,-1,-1,-1,-1,740,985,821,-1,-1,-1,-1
2138,-1,-1,-1,-1,-1,-1,-1,-1,35730,-1,-1,-1,-1,-1,-1
2139,-1,-1,-1,-1,-1,-1,-1,-1,1840,2079,2452,-1,-1,-1,-1
2140,-1,-1,-1,-1,-1,-1,-1,-1,2761,2830,3091,11949,12457,-1,-1
2141,-1,-1,-1,-1,-1,-1,-1,-1,490,457,464,-1,-1,-1,-1
2142,-1,-1,-1,-1,-1,-1,-1,-1,146,274,315,-1,-1,-1,-1
2143,-1,-1,-1,-1,-1,-1,-1,-1,494,475,612,-1,-1,-1,-1
2144,-1,-1,-1,-1,-1,-1,-1,-1,371,-1,-1,-1,-1,-1,-1
2145,-1,-1,-1,-1,-1,-1,-1,-1,12292,12913,13351,19608,20372,22950,-1
2146,-1,-1,-1,-1,-1,-1,-1,-1,306,395,508,2262,2163,-1,-1
2147,-1,-1,-1,-1,-1,-1,-1,-1,1682,1809,1995,-1,-1,-1,-1
2148,-1,-1,-1,-1,-1,-1,-1,-1,968,-1,-1,-1,-1,-1,-1
2149,-1,-1,-1,-1,-1,-1,-1,-1,1593,1477,1138,-1,-1,-1,-1
2150,-1,-1,-1,-1,-1,-1,-1,-1,553,-1,-1,-1,-1,-1,-1
2151,-1,-1,-1,-1,-1,-1,-1,-1,25445,26099,26580,-1,-1,-1,-1
2152,-1,-1,-1,-1,-1,-1,-1,-1,690,941,-1,-1,-1,-1,-1
2153,-1,-1,-1,-1,-1,-1,-1,-1,2017,2419,-1,-1,-1,-1,-1
2154,-1,-1,-1,-1,-1,-1,-1,-1,44542,-1,-1,-1,-1,-1,-1
2155,-1,-1,-1,-1,-1,-1,-1,-1,838,919,1052,4262,4004,-1,-1
2156,-1,-1,-1,-1,-1,-1,-1,-1,14335,14434,14949,17954,18949,-1,-1
2157,-1,-1,-1,-1,-1,-1,-1,-1,2241,2141,2087,7214,7486,-1,-1
2158,-1,-1,-1,-1,-1,-1,-1,-1,27291,28777,30119,-1,-1,-1,-1
2159,-1,-1,-1,-1,-1,-1,-1,-1,322,812,-1,-1,-1,-1,-1
2160,-1,-1,-1,-1,-1,-1,-1,-1,406,642,860,1771,1352,-1,-1
2161,-1,-1,-1,-1,-1,-1,-1,-1,29877,30030,30712,46742,52940,-1,-1
2162,-1,-1,-1,-1,-1,-1,-1,-1,128,-1,-1,-1,-1,-1,-1
2163,-1,-1,-1,-1,-1,-1,-1,-1,20122,21164,21775,-1,-1,-1,-1
2164,-1,-1,-1,-1,-1,-1,-1,-1,1934,1779,1765,-1,-1,-1,-1
2165,-1,-1,-1,-1,-1,-1,-1,-1,2154,1891,1945,-1,-1,-1,-1
2166,-1,-1,-1,-1,-1,-1,-1,-1,2174,2417,-1,-1,-1,-1,-1
2167,-1,-1,-1,-1,-1,-1,-1,-1,766,883,879,-1,-1,-1,-1
2168,-1,-1,-1,-1,-1,-1,-1,-1,1836,1937,2260,-1,-1,-1,-1
2169,-1,-1,-1,-1,-1,-1,-1,-1,2286,2605,2499,-1,-1,-1,-1
2170,-1,-1,-1,-1,-1,-1,-1,-1,1842,1826,2388,-1,-1,-1,-1
2171,-1,-1,-1,-1,-1,-1,-1,-1,948,1951,-1,-1,-1,-1,-1
2172,-1,-1,-1,-1,-1,-1,-1,-1,3874,4230,4379,-1,-1,-1,-1
2173,-1,-1,-1,-1,-1,-1,-1,-1,2375,2493,2744,7234,-1,-1,-1
2174,-1,-1,-1,-1,-1,-1,-1,-1,3218,3220,3525,-1,-1,-1,-1
2175,-1,-1,-1,-1,-1,-1,-1,-1,10429,10558,10764,-1,-1,-1,-1
2176,-1,-1,-1,-1,-1,-1,-1,-1,11390,12225,12738,-1,-1,-1,-1
2177,-1,-1,-1,-1,-1,-1,-1,-1,1603,1608,1767,4790,5314,-1,-1
2178,-1,-1,-1,-1,-1,-1,-1,-1,2403,2480,2642,-1,-1,-1,-1
2179,-1,-1,-1,-1,-1,-1,-1,-1,6946,7024,7779,-1,-1,-1,-1
2180,-1,-1,-1,-1,-1,-1,-1,-1,1113,1221,-1,-1,-1,-1,-1
2181,-1,-1,-1,-1,-1,-1,-1,-1,189,-1,-1,-1,-1,-1,-1
2182,-1,-1,-1,-1,-1,-1,-1,-1,883,1119,1096,-1,-1,-1,-1
2183,-1,-1,-1,-1,-1,-1,-1,-1,1455,1572,1386,-1,-1,-1,-1
2184,-1,-1,-1,-1,-1,-1,-1,-1,533,975,1128,-1,-1,-1,-1
2185,-1,-1,-1,-1,-1,-1,-1,-1,522,630,777,-1,-1,-1,-1
2186,-1,-1,-1,-1,-1,-1,-1,-1,2692,2603,2920,-1,-1,-1,-1
2187,-1,-1,-1,-1,-1,-1,-1,-1,1277,1502,1220,-1,-1,-1,-1
2188,-1,-1,-1,-1,-1,-1,-1,-1,3078,-1,-1,-1,-1,-1,-1
2189,-1,-1,-1,-1,-1,-1,-1,-1,1054,994,1220,-1,-1,-1,-1
2190,-1,-1,-1,-1,-1,-1,-1,-1,541,698,953,-1,-1,-1,-1
2191,-1,-1,-1,-1,-1,-1,-1,-1,104,-1,-1,-1,-1,-1,-1
2192,-1,-1,-1,-1,-1,-1,-1,-1,1043,-1,-1,-1,-1,-1,-1
2193,-1,-1,-1,-1,-1,-1,-1,-1,1666,1986,1838,-1,-1,-1,-1
2194,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1
2195,-1,-1,-1,-1,-1,-1,-1,-1,1081,1221,1444,-1,-1,-1,-1
2196,-1,-1,-1,-1,-1,-1,-1,-1,714,759,914,-1,-1,-1,-1
2197,-1,-1,-1,-1,-1,-1,-1,-1,20423,21504,22999,-1,-1,-1,-1
2198,-1,-1,-1,-1,-1,-1,-1,-1,1819,1968,2275,-1,-1,-1,-1
2199,-1,-1,-1,-1,-1,-1,-1,-1,574,603,-1,-1,-1,-1,-1
2200,-1,-1,-1,-1,-1,-1,-1,-1,15870,16249,17070,-1,-1,-1,-1
2201,-1,-1,-1,-1,-1,-1,-1,-1,516,561,-1,-1,-1,-1,-1
2202,-1,-1,-1,-1,-1,-1,-1,-1,477,457,-1,-1,-1,-1,-1
2203,-1,-1,-1,-1,-1,-1,-1,-1,1192,1308,1444,-1,-1,-1,-1
2204,-1,-1,-1,-1,-1,-1,-1,-1,407,505,-1,-1,-1,-1,-1
2205,-1,-1,-1,-1,-1,-1,-1,-1,2105,2254,1614,-1,-1,-1,-1
2206,-1,-1,-1,-1,-1,-1,-1,-1,945,1003,1188,1638,1608,-1,-1
2207,-1,-1,-1,-1,-1,-1,-1,-1,3920,4484,4356,-1,-1,-1,-1
2208,-1,-1,-1,-1,-1,-1,-1,-1,2712,2871,3363,-1,-1,-1,-1
2209,-1,-1,-1,-1,-1,-1,-1,-1,180,249,256,-1,-1,-1,-1
2210,-1,-1,-1,-1,-1,-1,-1,-1,1863,2168,-1,-1,-1,-1,-1
2211,-1,-1,-1,-1,-1,-1,-1,-1,1331,1861,2149,-1,-1,-1,-1
2212,-1,-1,-1,-1,-1,-1,-1,-1,4301,4194,4796,-1,-1,-1,-1
2213,-1,-1,-1,-1,-1,-1,-1,-1,142,169,294,-1,-1,-1,-1
2214,-1,-1,-1,-1,-1,-1,-1,-1,854,1001,1226,-1,-1,-1,-1
2215,-1,-1,-1,-1,-1,-1,-1,-1,1633,1893,2022,-1,-1,-1,-1
2216,-1,-1,-1,-1,-1,-1,-1,-1,2006,2264,2608,-1,-1,-1,-1
2217,-1,-1,-1,-1,-1,-1,-1,-1,2632,2733,3074,9755,10295,-1,-1
2218,-1,-1,-1,-1,-1,-1,-1,-1,3535,3749,4241,-1,-1,-1,-1
2219,-1,-1,-1,-1,-1,-1,-1,-1,840,829,875,-1,-1,-1,-1
2220,-1,-1,-1,-1,-1,-1,-1,-1,2286,2602,-1,-1,-1,-1,-1
2221,-1,-1,-1,-1,-1,-1,-1,-1,844,632,1226,-1,-1,-1,-1
2222,-1,-1,-1,-1,-1,-1,-1,-1,653,535,633,-1,-1,-1,-1
2223,-1,-1,-1,-1,-1,-1,-1,-1,772,1020,1465,-1,-1,-1,-1
2224,-1,-1,-1,-1,-1,-1,-1,-1,916,1015,1264,-1,-1,-1,-1
2225,-1,-1,-1,-1,-1,-1,-1,-1,1375,1321,1495,-1,-1,-1,-1
2226,-1,-1,-1,-1,-1,-1,-1,-1,757,793,500,-1,-1,-1,-1
2227,-1,-1,-1,-1,-1,-1,-1,-1,226,239,-1,-1,-1,-1,-1
2228,-1,-1,-1,-1,-1,-1,-1,-1,2584,2850,3360,-1,-1,-1,-1
2229,-1,-1,-1,-1,-1,-1,-1,-1,15222,16042,16764,-1,-1,-1,-1
2230,-1,-1,-1,-1,-1,-1,-1,-1,1108,-1,-1,-1,-1,-1,-1
2231,-1,-1,-1,-1,-1,-1,-1,-1,1439,1499,1835,-1,-1,-1,-1
2232,-1,-1,-1,-1,-1,-1,-1,-1,524,702,540,-1,-1,-1,-1
2233,-1,-1,-1,-1,-1,-1,-1,-1,1086,1070,1256,-1,-1,-1,-1
2234,-1,-1,-1,-1,-1,-1,-1,-1,818,869,1150,-1,-1,-1,-1
2235,-1,-1,-1,-1,-1,-1,-1,-1,817,915,1191,-1,-1,-1,-1
2236,-1,-1,-1,-1,-1,-1,-1,-1,161,224,346,-1,-1,-1,-1
2237,-1,-1,-1,-1,-1,-1,-1,-1,916,996,1106,-1,-1,-1,-1
2238,-1,-1,-1,-1,-1,-1,-1,-1,682,707,853,-1,-1,-1,-1
2239,-1,-1,-1,-1,-1,-1,-1,-1,191,-1,-1,-1,-1,-1,-1
2240,-1,-1,-1,-1,-1,-1,-1,-1,2984,3291,3733,-1,-1,-1,-1
2241,-1,-1,-1,-1,-1,-1,-1,-1,803,867,971,-1,-1,-1,-1
2242,-1,-1,-1,-1,-1,-1,-1,-1,4938,5138,5804,-1,-1,-1,-1
2243,-1,-1,-1,-1,-1,-1,-1,-1,2394,2274,2533,-1,-1,-1,-1
2244,-1,-1,-1,-1,-1,-1,-1,-1,1408,2006,2231,-1,-1,-1,-1
2245,-1,-1,-1,-1,-1,-1,-1,-1,822,998,-1,-1,-1,-1,-1
2246,-1,-1,-1,-1,-1,-1,-1,-1,424,-1,-1,-1,-1,-1,-1
2247,-1,-1,-1,-1,-1,-1,-1,-1,12130,12504,13095,-1,-1,-1,-1
2248,-1,-1,-1,-1,-1,-1,-1,-1,36664,37744,38822,-1,-1,-1,-1
2249,-1,-1,-1,-1,-1,-1,-1,-1,1736,1594,1876,-1,-1,-1,-1
2250,-1,-1,-1,-1,-1,-1,-1,-1,428,776,610,-1,-1,-1,-1
2251,-1,-1,-1,-1,-1,-1,-1,-1,110,-1,-1,-1,-1,-1,-1
2252,-1,-1,-1,-1,-1,-1,-1,-1,1301,1251,1634,1181,1121,-1,-1
2253,-1,-1,-1,-1,-1,-1,-1,-1,2082,2181,2583,-1,-1,-1,-1
2254,-1,-1,-1,-1,-1,-1,-1,-1,3304,3578,4097,-1,-1,-1,-1
2255,-1,-1,-1,-1,-1,-1,-1,-1,1893,2209,-1,-1,-1,-1,-1
2256,-1,-1,-1,-1,-1,-1,-1,-1,3084,3389,3703,-1,-1,-1,-1
2257,-1,-1,-1,-1,-1,-1,-1,-1,840,939,1225,-1,-1,-1,-1
2258,-1,-1,-1,-1,-1,-1,-1,-1,666,416,-1,-1,-1,-1,-1
2259,-1,-1,-1,-1,-1,-1,-1,-1,4981,4949,5539,-1,-1,-1,-1
2260,-1,-1,-1,-1,-1,-1,-1,-1,124,966,1295,-1,-1,-1,-1
2261,-1,-1,-1,-1,-1,-1,-1,-1,1279,-1,-1,-1,-1,-1,-1
2262,-1,-1,-1,-1,-1,-1,-1,-1,1567,1781,1919,-1,-1,-1,-1
2263,-1,-1,-1,-1,-1,-1,-1,-1,652,1634,1252,-1,-1,-1,-1
2264,-1,-1,-1,-1,-1,-1,-1,-1,1702,1850,-1,-1,-1,-1,-1
2265,-1,-1,-1,-1,-1,-1,-1,-1,620,596,-1,-1,-1,-1,-1
2266,-1,-1,-1,-1,-1,-1,-1,-1,2690,3037,3621,-1,-1,-1,-1
2267,-1,-1,-1,-1,-1,-1,-1,-1,1811,2028,-1,-1,-1,-1,-1
2268,-1,-1,-1,-1,-1,-1,-1,-1,817,-1,-1,-1,-1,-1,-1
2269,-1,-1,-1,-1,-1,-1,-1,-1,1826,1835,1855,-1,-1,-1,-1
2270,-1,-1,-1,-1,-1,-1,-1,-1,26534,27292,-1,-1,-1,-1,-1
2271,-1,-1,-1,-1,-1,-1,-1,-1,1932,2116,-1,-1,-1,-1,-1
2272,-1,-1,-1,-1,-1,-1,-1,-1,551,552,518,-1,-1,-1,-1
2273,-1,-1,-1,-1,-1,-1,-1,-1,3426,3575,3970,-1,-1,-1,-1
2274,-1,-1,-1,-1,-1,-1,-1,-1,1073,1010,1257,-1,-1,-1,-1
2275,-1,-1,-1,-1,-1,-1,-1,-1,2716,2872,3062,-1,-1,-1,-1
2276,-1,-1,-1,-1,-1,-1,-1,-1,4062,4931,4920,-1,-1,-1,-1
2277,-1,-1,-1,-1,-1,-1,-1,-1,1567,1582,1939,-1,-1,-1,-1
2278,-1,-1,-1,-1,-1,-1,-1,-1,370,-1,-1,-1,-1,-1,-1
2279,-1,-1,-1,-1,-1,-1,-1,-1,918,1256,1415,-1,-1,-1,-1
2280,-1,-1,-1,-1,-1,-1,-1,-1,1418,1610,2040,7063,7373,-1,-1
2281,-1,-1,-1,-1,-1,-1,-1,-1,1932,1947,2531,-1,-1,-1,-1
2282,-1,-1,-1,-1,-1,-1,-1,-1,5016,-1,-1,-1,-1,-1,-1
2283,-1,-1,-1,-1,-1,-1,-1,-1,172,858,-1,-1,-1,-1,-1
2284,-1,-1,-1,-1,-1,-1,-1,-1,1750,2003,2313,5700,-1,-1,-1
2285,-1,-1,-1,-1,-1,-1,-1,-1,914,1799,1604,-1,-1,-1,-1
2286,-1,-1,-1,-1,-1,-1,-1,-1,3443,3703,4343,-1,-1,-1,-1
2287,-1,-1,-1,-1,-1,-1,-1,-1,977,1190,1279,5210,5180,-1,-1
2288,-1,-1,-1,-1,-1,-1,-1,-1,3023,3085,3553,-1,-1,-1,-1
2289,-1,-1,-1,-1,-1,-1,-1,-1,1072,1680,2115,-1,-1,-1,-1
2290,-1,-1,-1,-1,-1,-1,-1,-1,3002,2862,3472,-1,-1,-1,-1
2291,-1,-1,-1,-1,-1,-1,-1,-1,1605,1804,2064,4544,2912,-1,-1
2292,-1,-1,-1,-1,-1,-1,-1,-1,2396,2456,-1,-1,-1,-1,-1
2293,-1,-1,-1,-1,-1,-1,-1,-1,432,656,957,5674,-1,-1,-1
2294,-1,-1,-1,-1,-1,-1,-1,-1,1104,2456,-1,-1,-1,-1,-1
2295,-1,-1,-1,-1,-1,-1,-1,-1,1307,1589,1750,-1,-1,-1,-1
2296,-1,-1,-1,-1,-1,-1,-1,-1,2829,2897,3400,-1,-1,-1,-1
2297,-1,-1,-1,-1,-1,-1,-1,-1,988,872,-1,-1,-1,-1,-1
2298,-1,-1,-1,-1,-1,-1,-1,-1,2074,2209,2474,-1,-1,-1,-1
2299,-1,-1,-1,-1,-1,-1,-1,-1,2658,3408,2097,-1,-1,-1,-1
2300,-1,-1,-1,-1,-1,-1,-1,-1,2083,-1,-1,-1,-1,-1,-1
2301,-1,-1,-1,-1,-1,-1,-1,-1,918,-1,-1,-1,-1,-1,-1
2302,-1,-1,-1,-1,-1,-1,-1,-1,3881,4301,5105,11374,11080,-1,-1
2303,-1,-1,-1,-1,-1,-1,-1,-1,1419,1474,1519,-1,-1,-1,-1
2304,-1,-1,-1,-1,-1,-1,-1,-1,941,1272,1531,5225,5587,7796,-1
2305,-1,-1,-1,-1,-1,-1,-1,-1,2811,3017,3015,-1,-1,-1,-1
2306,-1,-1,-1,-1,-1,-1,-1,-1,1558,1848,2033,-1,-1,-1,-1
2307,-1,-1,-1,-1,-1,-1,-1,-1,172,181,160,1632,-1,-1,-1
2308,-1,-1,-1,-1,-1,-1,-1,-1,2185,2342,2826,-1,-1,-1,-1
2309,-1,-1,-1,-1,-1,-1,-1,-1,1478,1576,-1,-1,-1,-1,-1
2310,-1,-1,-1,-1,-1,-1,-1,-1,3766,3754,3688,-1,-1,-1,-1
2311,-1,-1,-1,-1,-1,-1,-1,-1,6964,7569,8248,-1,-1,-1,-1
2312,-1,-1,-1,-1,-1,-1,-1,-1,520,-1,-1,-1,-1,-1,-1
2313,-1,-1,-1,-1,-1,-1,-1,-1,575,721,936,-1,-1,-1,-1
2314,-1,-1,-1,-1,-1,-1,-1,-1,1892,2173,2834,-1,-1,-1,-1
2315,-1,-1,-1,-1,-1,-1,-1,-1,1300,1391,1782,-1,-1,-1,-1
2316,-1,-1,-1,-1,-1,-1,-1,-1,633,749,-1,-1,-1,-1,-1
2317,-1,-1,-1,-1,-1,-1,-1,-1,392,751,1043,-1,-1,-1,-1
2318,-1,-1,-1,-1,-1,-1,-1,-1,2219,2370,2433,-1,-1,-1,-1
2319,-1,-1,-1,-1,-1,-1,-1,-1,1040,983,-1,-1,-1,-1,-1
2320,-1,-1,-1,-1,-1,-1,-1,-1,1003,1294,-1,-1,-1,-1,-1
2321,-1,-1,-1,-1,-1,-1,-1,-1,191,242,-1,-1,-1,-1,-1
2322,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,-1,-1,-1,-1,-1
